,AWND,AWND_ATTRIBUTES,DATE,ELEVATION,FMTM,FMTM_ATTRIBUTES,LATITUDE,LONGITUDE,NAME,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT22,WT22_ATTRIBUTES
1099,11.63,",,W",2001-05-06,190.5, 1229,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1227,",,W",0.00,",,W,2400",,,,,,,USW00014753,46,",,W",54,",,W",38,",,W",,,   70,",,W",   60,",,W",21.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,10.29,",,W",2001-05-07,190.5, 2202,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2138,",,W",0.00,",,W,2400",,,,,,,USW00014753,51,",,W",67,",,W",35,",,W",,,  210,",,W",  210,",,W",19.9,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,14.32,",,W",2001-05-08,190.5, 1825,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1825,",,W",0.00,",,W,2400",,,,,,,USW00014753,56,",,W",72,",,W",39,",,W",,,  190,",,W",  180,",,W",21.9,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,10.74,",,W",2001-05-09,190.5, 0153,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0115,",,W",0.00,",,W,2400",,,,,,,USW00014753,60,",,W",74,",,W",45,",,W",,,  230,",,W",  220,",,W",17.9,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,8.72,",,W",2001-05-10,190.5, 1517,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1557,",,W",0.00,",,W,2400",,,,,,,USW00014753,64,",,W",81,",,W",46,",,W",,,  310,",,W",  330,",,W",17.9,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,12.30,",,W",2001-05-11,190.5, 2122,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1702,",,W",0.00,",,W,2400",,,,,,,USW00014753,72,",,W",85,",,W",58,",,W",,,  230,",,W",  160,",,W",17.9,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,12.75,",,W",2001-05-12,190.5, 1646,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1512,",,W",0.00,",,W,2400",,,,,,,USW00014753,73,",,W",88,",,W",58,",,W",,,  280,",,W",  190,",,W",34.9,",,W",42.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,12.30,",,W",2001-05-13,190.5, 0114,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0457,",,W",0.00,",,W,2400",,,,,,,USW00014753,55,",,W",61,",,W",48,",,W",,,  320,",,W",  330,",,W",23.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,14.32,",,W",2001-05-14,190.5, 1439,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1439,",,W",0.00,",,W,2400",,,,,,,USW00014753,54,",,W",66,",,W",42,",,W",,,  300,",,W",  310,",,W",29.1,",,W",36.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,15.88,",,W",2001-05-15,190.5, 1120,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2052,",,W",0.03,",,W,2400",,,,,,,USW00014753,51,",,W",55,",,W",46,",,W",,,  320,",,W",   40,",,W",25.1,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,14.32,",,W",2001-05-16,190.5, 0742,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0742,",,W",0.21,",,W,2400",,,,,,,USW00014753,46,",,W",47,",,W",45,",,W",,,   50,",,W",   50,",,W",25.9,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,6.04,",,W",2001-05-17,190.5, 2053,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2056,",,W",0.00,",,W,2400",,,,,,,USW00014753,53,",,W",59,",,W",46,",,W",,,  150,",,W",  150,",,W",14.1,",,W",15.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,11.41,",,W",2001-05-18,190.5, 1700,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1700,",,W",0.01,",,W,2400",,,,,,,USW00014753,53,",,W",59,",,W",46,",,W",,,  180,",,W",  180,",,W",23.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,12.97,",,W",2001-05-19,190.5, 1602,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1552,",,W",0.00,",,W,2400",,,,,,,USW00014753,61,",,W",75,",,W",47,",,W",,,   60,",,W",   60,",,W",25.1,",,W",32.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,8.50,",,W",2001-05-20,190.5, 0026,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2356,",,W",0.00,",,W,2400",,,,,,,USW00014753,56,",,W",65,",,W",46,",,W",,,   40,",,W",   50,",,W",14.1,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,8.05,",,W",2001-05-21,190.5, 1531,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1533,",,W",0.00,",,W,2400",,,,,,,USW00014753,57,",,W",66,",,W",48,",,W",,,  110,",,W",  100,",,W",17.9,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,14.76,",,W",2001-05-22,190.5, 0705,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1402,",,W",0.73,",,W,2400",,,,,,,USW00014753,51,",,W",53,",,W",49,",,W",,,   50,",,W",   50,",,W",21.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,15.66,",,W",2001-05-23,190.5, 0625,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0634,",,W",0.06,",,W,2400",,,,,,,USW00014753,57,",,W",65,",,W",49,",,W",,,  100,",,W",  110,",,W",23.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,14.09,",,W",2001-05-24,190.5, 0427,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0424,",,W",0.69,",,W,2400",,,,,,,USW00014753,56,",,W",63,",,W",49,",,W",,,   50,",,W",   60,",,W",30.0,",,W",38.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,11.41,",,W",2001-05-25,190.5, 1550,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1549,",,W",0.01,",,W,2400",,,,,,,USW00014753,56,",,W",63,",,W",49,",,W",,,  100,",,W",  100,",,W",21.9,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,10.29,",,W",2001-05-26,190.5, 0530,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0501,",,W",0.00,",,W,2400",,,,,,,USW00014753,59,",,W",69,",,W",49,",,W",,,  100,",,W",  100,",,W",17.0,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,7.61,",,W",2001-05-27,190.5, 0420,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0158,",,W",0.27,",,W,2400",,,,,,,USW00014753,59,",,W",64,",,W",54,",,W",,,   90,",,W",  100,",,W",15.0,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,11.63,",,W",2001-05-28,190.5, 1615,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1613,",,W",0.11,",,W,2400",,,,,,,USW00014753,61,",,W",67,",,W",54,",,W",,,  160,",,W",  170,",,W",30.0,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,12.97,",,W",2001-05-29,190.5, 1810,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1809,",,W",0.30,",,W,2400",,,,,,,USW00014753,61,",,W",70,",,W",51,",,W",,,  250,",,W",  250,",,W",23.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,15.88,",,W",2001-05-30,190.5, 1949,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1948,",,W",0.01,",,W,2400",,,,,,,USW00014753,53,",,W",61,",,W",44,",,W",,,  300,",,W",  300,",,W",33.1,",,W",44.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,17.22,",,W",2001-05-31,190.5, 0736,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0908,",,W",0.00,",,W,2400",,,,,,,USW00014753,53,",,W",64,",,W",41,",,W",,,  280,",,W",  310,",,W",30.0,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,11.18,",,W",2001-06-01,190.5, 2349,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1942,",,W",0.00,",,W,2400",,,,,,,USW00014753,58,",,W",71,",,W",45,",,W",,,  150,",,W",  180,",,W",21.0,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,15.43,",,W",2001-06-02,190.5, 1215,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1149,",,W",0.93,",,W,2400",,,,,,,USW00014753,60,",,W",67,",,W",52,",,W",,,  170,",,W",  150,",,W",29.1,",,W",38.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,7.61,",,W",2001-06-03,190.5, 1656,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1655,",,W",0.08,",,W,2400",,,,,,,USW00014753,59,",,W",66,",,W",51,",,W",,,  310,",,W",  310,",,W",21.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,15.21,",,W",2001-06-04,190.5, 1715,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1714,",,W",0.00,",,W,2400",,,,,,,USW00014753,61,",,W",69,",,W",52,",,W",,,  280,",,W",  280,",,W",25.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,13.20,",,W",2001-06-05,190.5, 1545,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1544,",,W",0.00,",,W,2400",,,,,,,USW00014753,62,",,W",73,",,W",51,",,W",,,  290,",,W",  290,",,W",21.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,12.75,",,W",2001-06-06,190.5, 1021,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1020,",,W",0.05,",,W,2400",,,,,,,USW00014753,65,",,W",73,",,W",56,",,W",,,  300,",,W",  300,",,W",23.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,8.05,",,W",2001-06-07,190.5, 0135,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1601,",,W",0.00,",,W,2400",,,,,,,USW00014753,65,",,W",76,",,W",53,",,W",,,  320,",,W",  290,",,W",15.0,",,W",17.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,9.62,",,W",2001-06-08,190.5, 1202,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1053,",,W",0.00,",,W,2400",,,,,,,USW00014753,67,",,W",78,",,W",56,",,W",,,  310,",,W",  280,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,9.17,",,W",2001-06-09,190.5, 1252,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1251,",,W",0.00,",,W,2400",,,,,,,USW00014753,69,",,W",80,",,W",57,",,W",,,  310,",,W",  310,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,10.29,",,W",2001-06-10,190.5, 1025,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1735,",,W",0.00,",,W,2400",,,,,,,USW00014753,70,",,W",82,",,W",57,",,W",,,  260,",,W",   50,",,W",19.9,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,11.41,",,W",2001-06-11,190.5, 2138,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2137,",,W",1.17,",,W,2400",,,,,,,USW00014753,70,",,W",78,",,W",61,",,W",,,  170,",,W",  170,",,W",31.1,",,W",38.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,7.83,",,W",2001-06-12,190.5, 0046,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0115,",,W",0.01,",,W,2400",,,,,,,USW00014753,65,",,W",71,",,W",58,",,W",,,  150,",,W",  160,",,W",23.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,9.17,",,W",2001-06-13,190.5, 2034,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1540,",,W",0.01,",,W,2400",,,,,,,USW00014753,71,",,W",83,",,W",58,",,W",,,  190,",,W",  190,",,W",17.0,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,8.50,",,W",2001-06-14,190.5, 1916,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1917,",,W",0.00,",,W,2400",,,,,,,USW00014753,75,",,W",87,",,W",62,",,W",,,  180,",,W",  180,",,W",15.0,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,10.96,",,W",2001-06-15,190.5, 1704,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1809,",,W",0.00,",,W,2400",,,,,,,USW00014753,78,",,W",89,",,W",66,",,W",,,  190,",,W",  200,",,W",17.9,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,12.53,",,W",2001-06-16,190.5, 1920,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1921,",,W",0.00,",,W,2400",,,,,,,USW00014753,77,",,W",87,",,W",66,",,W",,,  190,",,W",  190,",,W",19.9,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,10.51,",,W",2001-06-17,190.5, 1225,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1131,",,W",2.67,",,W,2400",,,,,,,USW00014753,71,",,W",77,",,W",65,",,W",,,  160,",,W",  150,",,W",23.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,12.75,",,W",2001-06-18,190.5, 0904,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0859,",,W",0.01,",,W,2400",,,,,,,USW00014753,71,",,W",81,",,W",61,",,W",,,  330,",,W",  320,",,W",21.0,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,14.32,",,W",2001-06-19,190.5, 1610,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1733,",,W",0.00,",,W,2400",,,,,,,USW00014753,76,",,W",86,",,W",65,",,W",,,  220,",,W",  200,",,W",25.1,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,12.08,",,W",2001-06-20,190.5, 1931,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1930,",,W",0.04,",,W,2400",,,,,,,USW00014753,76,",,W",88,",,W",64,",,W",,,  320,",,W",  320,",,W",34.9,",,W",45.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,12.53,",,W",2001-06-21,190.5, 1037,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1036,",,W",0.00,",,W,2400",,,,,,,USW00014753,64,",,W",69,",,W",58,",,W",,,   50,",,W",   50,",,W",23.0,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,11.41,",,W",2001-06-22,190.5, 1842,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1511,",,W",0.00,",,W,2400",,,,,,,USW00014753,69,",,W",78,",,W",59,",,W",,,  160,",,W",  160,",,W",23.0,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,16.33,",,W",2001-06-23,190.5, 1644,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1548,",,W",0.60,",,W,2400",,,,,,,USW00014753,73,",,W",81,",,W",65,",,W",,,  190,",,W",  180,",,W",25.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,13.20,",,W",2001-06-24,190.5, 0038,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1431,",,W",0.01,",,W,2400",,,,,,,USW00014753,73,",,W",78,",,W",67,",,W",,,  180,",,W",  190,",,W",23.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,7.16,",,W",2001-06-25,190.5, 0644,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0643,",,W",0.00,",,W,2400",,,,,,,USW00014753,72,",,W",80,",,W",64,",,W",,,  330,",,W",  340,",,W",14.1,",,W",17.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,8.28,",,W",2001-06-26,190.5, 2151,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2236,",,W",0.00,",,W,2400",,,,,,,USW00014753,77,",,W",87,",,W",66,",,W",,,  210,",,W",  230,",,W",15.0,",,W",17.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,12.75,",,W",2001-06-27,190.5, 1539,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1538,",,W",0.00,",,W,2400",,,,,,,USW00014753,77,",,W",87,",,W",67,",,W",,,  250,",,W",  250,",,W",19.9,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,14.76,",,W",2001-06-28,190.5, 1653,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1645,",,W",0.00,",,W,2400",,,,,,,USW00014753,76,",,W",85,",,W",66,",,W",,,  310,",,W",  310,",,W",28.0,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,10.96,",,W",2001-06-29,190.5, 2343,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2107,",,W",0.00,",,W,2400",,,,,,,USW00014753,66,",,W",72,",,W",59,",,W",,,  200,",,W",  190,",,W",21.0,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,13.20,",,W",2001-06-30,190.5, 2109,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2108,",,W",1.47,",,W,2400",,,,,,,USW00014753,78,",,W",90,",,W",65,",,W",,,  240,",,W",  240,",,W",33.1,",,W",45.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,16.55,",,W",2001-07-01,190.5, 2230,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2230,",,W",0.45,",,W,2400",,,,,,,USW00014753,70,",,W",85,",,W",54,",,W",,,  300,",,W",  310,",,W",34.9,",,W",42.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,15.88,",,W",2001-07-02,190.5, 1143,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1249,",,W",0.00,",,W,2400",,,,,,,USW00014753,61,",,W",70,",,W",51,",,W",,,  290,",,W",  290,",,W",25.9,",,W",32.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,13.20,",,W",2001-07-03,190.5, 1248,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1247,",,W",0.00,",,W,2400",,,,,,,USW00014753,63,",,W",73,",,W",53,",,W",,,  200,",,W",  200,",,W",23.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,14.32,",,W",2001-07-04,190.5, 1132,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1341,",,W",0.00,",,W,2400",,,,,,,USW00014753,69,",,W",77,",,W",61,",,W",,,  190,",,W",  180,",,W",23.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,10.07,",,W",2001-07-05,190.5, 1555,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1544,",,W",0.44,",,W,2400",,,,,,,USW00014753,72,",,W",81,",,W",63,",,W",,,  310,",,W",  290,",,W",21.9,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,12.97,",,W",2001-07-06,190.5, 1110,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1109,",,W",0.00,",,W,2400",,,,,,,USW00014753,64,",,W",71,",,W",56,",,W",,,  280,",,W",  280,",,W",23.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,12.97,",,W",2001-07-07,190.5, 1508,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1508,",,W",0.00,",,W,2400",,,,,,,USW00014753,65,",,W",77,",,W",53,",,W",,,  200,",,W",  210,",,W",21.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,14.99,",,W",2001-07-08,190.5, 1447,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1446,",,W",0.14,",,W,2400",,,,,,,USW00014753,67,",,W",72,",,W",62,",,W",,,  190,",,W",  180,",,W",23.0,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,7.38,",,W",2001-07-09,190.5, 1952,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1919,",,W",0.00,",,W,2400",,,,,,,USW00014753,73,",,W",83,",,W",62,",,W",,,  190,",,W",  190,",,W",17.0,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,9.17,",,W",2001-07-10,190.5, 1750,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1744,",,W",0.43,",,W,2400",,,,,,,USW00014753,74,",,W",86,",,W",61,",,W",,,  310,",,W",  310,",,W",30.0,",,W",40.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,10.51,",,W",2001-07-11,190.5, 0845,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0844,",,W",0.04,",,W,2400",,,,,,,USW00014753,68,",,W",75,",,W",60,",,W",,,  310,",,W",  310,",,W",28.0,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,14.99,",,W",2001-07-12,190.5, 1646,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1641,",,W",0.00,",,W,2400",,,,,,,USW00014753,66,",,W",74,",,W",57,",,W",,,  260,",,W",  270,",,W",25.1,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,12.75,",,W",2001-07-13,190.5, 1507,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1507,",,W",0.00,",,W,2400",,,,,,,USW00014753,64,",,W",73,",,W",55,",,W",,,  260,",,W",  250,",,W",23.0,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,8.28,",,W",2001-07-14,190.5, 1432,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1432,",,W",0.04,",,W,2400",,,,,,,USW00014753,67,",,W",77,",,W",56,",,W",,,  320,",,W",  320,",,W",17.0,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,8.28,",,W",2001-07-15,190.5, 0820,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0738,",,W",0.00,",,W,2400",,,,,,,USW00014753,68,",,W",78,",,W",58,",,W",,,  310,",,W",  320,",,W",15.0,",,W",17.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,8.72,",,W",2001-07-16,190.5, 1650,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1648,",,W",0.00,",,W,2400",,,,,,,USW00014753,70,",,W",80,",,W",60,",,W",,,  280,",,W",  270,",,W",15.0,",,W",17.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,6.71,",,W",2001-07-17,190.5, 0506,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0505,",,W",0.15,",,W,2400",,,,,,,USW00014753,65,",,W",68,",,W",61,",,W",,,  250,",,W",  260,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,7.83,",,W",2001-07-18,190.5, 1655,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1654,",,W",0.01,",,W,2400",,,,,,,USW00014753,65,",,W",71,",,W",59,",,W",,,  100,",,W",  100,",,W",15.0,",,W",17.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,10.07,",,W",2001-07-19,190.5, 1304,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1127,",,W",0.01,",,W,2400",,,,,,,USW00014753,64,",,W",69,",,W",58,",,W",,,   60,",,W",   60,",,W",17.0,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,6.93,",,W",2001-07-20,190.5, 1944,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1441,",,W",0.00,",,W,2400",,,,,,,USW00014753,69,",,W",81,",,W",57,",,W",,,  190,",,W",   50,",,W",12.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,9.17,",,W",2001-07-21,190.5, 1649,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1819,",,W",0.00,",,W,2400",,,,,,,USW00014753,72,",,W",85,",,W",59,",,W",,,  180,",,W",  180,",,W",21.0,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,14.09,",,W",2001-07-22,190.5, 1611,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1837,",,W",0.00,",,W,2400",,,,,,,USW00014753,74,",,W",85,",,W",62,",,W",,,  210,",,W",  190,",,W",21.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,14.76,",,W",2001-07-23,190.5, 1401,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1401,",,W",0.00,",,W,2400",,,,,,,USW00014753,76,",,W",88,",,W",63,",,W",,,  220,",,W",  210,",,W",21.0,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
